image_path,label,split
train/Corn_(maize)_Common_rust_/PlantVillage_train_PlantVillage_train_Corn_(maize)___Common_rust__025188.jpg,Corn_(maize)_Common_rust_,train
train/Apple_Healthy/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___healthy_009245.jpg,Apple_Healthy,train
train/Grape_Black_rot/PlantVillage_train_PlantVillage_train_Grape___Black_rot_028588.jpg,Grape_Black_rot,train
train/Potato_Late_Blight/plantDoc_train_plantDoc_train_Potato_leaf_late_blight_020725.jpg,Potato_Late_Blight,train
val/Strawberry_leaf/plantDoc_val_plantDoc_train_Strawberry_leaf_021172.jpg,Strawberry_leaf,val
test/Corn_(maize)_Common_rust_/PlantVillage_test_PlantVillage_train_Corn_(maize)___Common_rust__025165.jpg,Corn_(maize)_Common_rust_,test
val/Tomato_Late_Blight/PlantVillage_val_PlantVillage_val_Tomato___Late_blight_070480.jpg,Tomato_Late_Blight,val
train/Potato_Late_Blight/PlantVillage_train_PlantVillage_train_Potato___Late_blight_040808.jpg,Potato_Late_Blight,train
train/Raspberry_leaf/plantDoc_train_plantDoc_train_Raspberry_leaf_020830.jpg,Raspberry_leaf,train
train/Cherry_leaf/plantDoc_train_plantDoc_train_Cherry_leaf_019824.jpg,Cherry_leaf,train
train/Cherry_(including_sour)_healthy/PlantVillage_train_PlantVillage_train_Cherry_(including_sour)___healthy_023444.jpg,Cherry_(including_sour)_healthy,train
train/Apple_Cedar_Apple_Rust/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Cedar_apple_rust_006581.jpg,Apple_Cedar_Apple_Rust,train
train/Tomato_Late_Blight/PlantVillage_train_PlantVillage_train_Tomato___Late_blight_053554.jpg,Tomato_Late_Blight,train
val/grape_leaf_black_rot/plantDoc_val_plantDoc_train_grape_leaf_black_rot_020275.jpg,grape_leaf_black_rot,val
train/Cherry_leaf/plantDoc_train_plantDoc_train_Cherry_leaf_019840.jpg,Cherry_leaf,train
train/Peach_leaf/plantDoc_train_plantDoc_train_Peach_leaf_020358.jpg,Peach_leaf,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_076226.jpeg,Rice_Blast,train
train/Apple_Healthy/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___healthy_009079.jpg,Apple_Healthy,train
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_037786.jpg",Bell_Pepper_Bacterial_Spot,train
train/Cassava_Mosaic_Disease/Cassava_train_Cassava_train_cmd_017591.jpg,Cassava_Mosaic_Disease,train
val/Cherry_(including_sour)_healthy/PlantVillage_val_PlantVillage_val_Cherry_(including_sour)___healthy_063268.jpg,Cherry_(including_sour)_healthy,val
train/Tomato_Spider_Mites/PlantVillage_train_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_056558.jpg,Tomato_Spider_Mites,train
train/Cassava_Mosaic_Disease/Cassava_train_Cassava_train_cmd_016428.jpg,Cassava_Mosaic_Disease,train
train/Tomato_Early_Blight/plantDoc_train_plantDoc_train_Tomato_Early_blight_leaf_021255.jpg,Tomato_Early_Blight,train
val/Squash_Powdery_mildew/PlantVillage_val_PlantVillage_val_Squash___Powdery_mildew_068974.jpg,Squash_Powdery_mildew,val
val/Soybean_healthy/PlantVillage_val_PlantVillage_val_Soybean___healthy_068733.jpg,Soybean_healthy,val
val/Raspberry_healthy/PlantVillage_val_PlantVillage_val_Raspberry___healthy_067764.jpg,Raspberry_healthy,val
val/Tomato_Mosaic_Virus/PlantVillage_val_PlantVillage_val_Tomato___Tomato_mosaic_virus_072010.jpg,Tomato_Mosaic_Virus,val
train/Cassava_Mosaic_Disease/Cassava_train_Cassava_train_cmd_018690.jpg,Cassava_Mosaic_Disease,train
train/Peach_Bacterial_spot/PlantVillage_train_PlantVillage_train_Peach___Bacterial_spot_035944.jpg,Peach_Bacterial_spot,train
train/Tomato_Target_Spot/PlantVillage_train_PlantVillage_train_Tomato___Target_Spot_058169.jpg,Tomato_Target_Spot,train
train/Rice_Tungro/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_tungro_088183.jpeg,Rice_Tungro,train
train/Apple_Healthy/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___healthy_008523.jpg,Apple_Healthy,train
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_046130.jpg,Squash_Powdery_mildew,train
test/Corn_(maize)_Common_rust_/PlantVillage_test_PlantVillage_train_Corn_(maize)___Common_rust__025868.jpg,Corn_(maize)_Common_rust_,test
train/grape_leaf_black_rot/plantDoc_train_plantDoc_train_grape_leaf_black_rot_020304.jpg,grape_leaf_black_rot,train
train/Cassava_Healthy/Cassava_train_Cassava_train_healthy_019090.jpg,Cassava_Healthy,train
val/Strawberry_leaf/plantDoc_val_plantDoc_train_Strawberry_leaf_021112.jpg,Strawberry_leaf,val
train/Strawberry_leaf/plantDoc_train_plantDoc_train_Strawberry_leaf_021148.jpg,Strawberry_leaf,train
val/Rice_Insect_Damage/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_insect_090417.jpeg,Rice_Insect_Damage,val
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_044914.jpg,Soybean_healthy,train
"val/Bell_Pepper_Healthy/PlantVillage_val_PlantVillage_val_Pepper,_bell___healthy_067010.jpg",Bell_Pepper_Healthy,val
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_084956.jpeg,Rice_Leaf_Folder,train
train/Grape_Esca_(Black_Measles)/PlantVillage_train_PlantVillage_train_Grape___Esca_(Black_Measles)_029496.jpg,Grape_Esca_(Black_Measles),train
test/Corn_(maize)_Northern_Leaf_Blight/PlantVillage_test_PlantVillage_train_Corn_(maize)___Northern_Leaf_Blight_027174.jpg,Corn_(maize)_Northern_Leaf_Blight,test
test/Tomato_Early_Blight/PlantVillage_test_PlantVillage_train_Tomato___Early_blight_050477.jpg,Tomato_Early_Blight,test
val/Grape_Leaf_blight_(Isariopsis_Leaf_Spot)/PlantVillage_val_PlantVillage_val_Grape___Leaf_blight_(Isariopsis_Leaf_Spot)_064965.jpg,Grape_Leaf_blight_(Isariopsis_Leaf_Spot),val
train/Corn_leaf_blight/plantDoc_train_plantDoc_train_Corn_leaf_blight_019943.jpg,Corn_leaf_blight,train
train/Grape_Black_rot/PlantVillage_train_PlantVillage_train_Grape___Black_rot_028062.jpg,Grape_Black_rot,train
train/Potato_Early_Blight/plantDoc_train_plantDoc_train_Potato_leaf_early_blight_020599.jpg,Potato_Early_Blight,train
val/Peach_Bacterial_spot/PlantVillage_val_PlantVillage_val_Peach___Bacterial_spot_066397.jpg,Peach_Bacterial_spot,val
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_034960.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/grape_leaf_black_rot/plantDoc_train_plantDoc_train_grape_leaf_black_rot_020277.jpg,grape_leaf_black_rot,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_032609.jpg,Orange_Haunglongbing_(Citrus_greening),train
val/Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot/PlantVillage_val_PlantVillage_val_Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot_063630.jpg,Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot,val
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_032539.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Tomato_Septoria_Leaf_Spot/plantDoc_train_plantDoc_train_Tomato_Septoria_leaf_spot_021923.jpg,Tomato_Septoria_Leaf_Spot,train
"train/Bell_Pepper_Healthy/PlantVillage_train_PlantVillage_train_Pepper,_bell___healthy_039484.jpg",Bell_Pepper_Healthy,train
train/Potato_Early_Blight/PlantVillage_train_PlantVillage_train_Potato___Early_blight_040352.jpg,Potato_Early_Blight,train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_058732.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
test/Tomato_Septoria_Leaf_Spot/PlantVillage_test_PlantVillage_train_Tomato___Septoria_leaf_spot_055214.jpg,Tomato_Septoria_Leaf_Spot,test
train/Grape_Esca_(Black_Measles)/PlantVillage_train_PlantVillage_train_Grape___Esca_(Black_Measles)_028989.jpg,Grape_Esca_(Black_Measles),train
train/Strawberry_Leaf_scorch/PlantVillage_train_PlantVillage_train_Strawberry___Leaf_scorch_047735.jpg,Strawberry_Leaf_scorch,train
train/Tomato_Early_Blight/plantDoc_train_plantDoc_train_Tomato_Early_blight_leaf_021219.jpg,Tomato_Early_Blight,train
train/Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot/PlantVillage_train_PlantVillage_train_Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot_024908.jpg,Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot,train
train/Cassava_Brown_Streak_Disease/Cassava_train_Cassava_train_cbsd_014642.jpg,Cassava_Brown_Streak_Disease,train
train/Tomato_Healthy/PlantVillage_train_PlantVillage_train_Tomato___healthy_051378.jpg,Tomato_Healthy,train
train/Grape_Leaf_blight_(Isariopsis_Leaf_Spot)/PlantVillage_train_PlantVillage_train_Grape___Leaf_blight_(Isariopsis_Leaf_Spot)_030281.jpg,Grape_Leaf_blight_(Isariopsis_Leaf_Spot),train
test/Grape_Black_rot/PlantVillage_test_PlantVillage_train_Grape___Black_rot_028389.jpg,Grape_Black_rot,test
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_032281.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Rice_Bacterial_Leaf_Stripe/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_stripes_086156.jpeg,Rice_Bacterial_Leaf_Stripe,train
train/Apple_Healthy/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___healthy_008093.jpg,Apple_Healthy,train
"val/Bell_Pepper_Healthy/PlantVillage_val_PlantVillage_val_Pepper,_bell___healthy_067155.jpg",Bell_Pepper_Healthy,val
val/Rice_Healthy/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_healthy_089703.jpeg,Rice_Healthy,val
train/Potato_Early_Blight/PlantVillage_train_PlantVillage_train_Potato___Early_blight_039932.jpg,Potato_Early_Blight,train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_079687.jpeg,Rice_Healthy,train
train/Apple_Healthy/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___healthy_009195.jpg,Apple_Healthy,train
train/Apple_Scab/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Apple_scab_002797.jpg,Apple_Scab,train
val/Corn_(maize)_Northern_Leaf_Blight/PlantVillage_val_PlantVillage_val_Corn_(maize)___Northern_Leaf_Blight_064181.jpg,Corn_(maize)_Northern_Leaf_Blight,val
train/Corn_(maize)_healthy/PlantVillage_train_PlantVillage_train_Corn_(maize)___healthy_026876.jpg,Corn_(maize)_healthy,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_032326.jpg,Orange_Haunglongbing_(Citrus_greening),train
test/Tomato_Late_Blight/PlantVillage_test_PlantVillage_train_Tomato___Late_blight_052679.jpg,Tomato_Late_Blight,test
train/Strawberry_healthy/PlantVillage_train_PlantVillage_train_Strawberry___healthy_047357.jpg,Strawberry_healthy,train
val/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_val_PlantVillage_val_Orange___Haunglongbing_(Citrus_greening)_065867.jpg,Orange_Haunglongbing_(Citrus_greening),val
train/Apple_Black_Rot/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Black_rot_004852.jpg,Apple_Black_Rot,train
train/Strawberry_Leaf_scorch/PlantVillage_train_PlantVillage_train_Strawberry___Leaf_scorch_048154.jpg,Strawberry_Leaf_scorch,train
val/Tomato_Septoria_Leaf_Spot/PlantVillage_val_PlantVillage_val_Tomato___Septoria_leaf_spot_071119.jpg,Tomato_Septoria_Leaf_Spot,val
train/Cassava_Brown_Streak_Disease/Cassava_train_Cassava_train_cbsd_014698.jpg,Cassava_Brown_Streak_Disease,train
train/Strawberry_Leaf_scorch/PlantVillage_train_PlantVillage_train_Strawberry___Leaf_scorch_047544.jpg,Strawberry_Leaf_scorch,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_034108.jpg,Orange_Haunglongbing_(Citrus_greening),train
val/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_val_PlantVillage_val_Tomato___Tomato_Yellow_Leaf_Curl_Virus_072868.jpg,Tomato_Yellow_Leaf_Curl_Virus,val
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_038105.jpg",Bell_Pepper_Bacterial_Spot,train
train/Tomato_Early_Blight/PlantVillage_train_PlantVillage_train_Tomato___Early_blight_050278.jpg,Tomato_Early_Blight,train
val/Tomato_Late_Blight/PlantVillage_val_PlantVillage_val_Tomato___Late_blight_070601.jpg,Tomato_Late_Blight,val
train/Apple_Scab/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Apple_scab_003117.jpg,Apple_Scab,train
test/Grape_healthy/PlantVillage_test_PlantVillage_train_Grape___healthy_030048.jpg,Grape_healthy,test
test/Corn_Gray_leaf_spot/plantDoc_test_plantDoc_test_Corn_Gray_leaf_spot_019163.jpg,Corn_Gray_leaf_spot,test
train/Potato_Early_Blight/PlantVillage_train_PlantVillage_train_Potato___Early_blight_040364.jpg,Potato_Early_Blight,train
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_084893.jpeg,Rice_Leaf_Folder,train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_082354.jpg,Rice_Healthy,train
val/Rice_Blast/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_blast_089253.jpeg,Rice_Blast,val
train/Potato_Early_Blight/PlantVillage_train_PlantVillage_train_Potato___Early_blight_040297.jpg,Potato_Early_Blight,train
test/Apple_Scab/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___Apple_scab_000196.jpg,Apple_Scab,test
val/Rice_Leaf_Folder/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_leaf_folder_090738.jpeg,Rice_Leaf_Folder,val
val/Potato_Early_Blight/PlantVillage_val_PlantVillage_val_Potato___Early_blight_067442.jpg,Potato_Early_Blight,val
val/Tomato_Late_Blight/PlantVillage_val_PlantVillage_val_Tomato___Late_blight_070467.jpg,Tomato_Late_Blight,val
test/Cassava_Healthy/Cassava_test_Cassava_train_healthy_018923.jpg,Cassava_Healthy,test
val/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_val_PlantVillage_val_Tomato___Tomato_Yellow_Leaf_Curl_Virus_072132.jpg,Tomato_Yellow_Leaf_Curl_Virus,val
train/Tomato_Healthy/PlantVillage_train_PlantVillage_train_Tomato___healthy_052083.jpg,Tomato_Healthy,train
train/Rice_Blast/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_blast_076207.jpeg,Rice_Blast,train
train/Peach_Bacterial_spot/PlantVillage_train_PlantVillage_train_Peach___Bacterial_spot_036509.jpg,Peach_Bacterial_spot,train
train/Tomato_Spider_Mites/PlantVillage_train_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_055980.jpg,Tomato_Spider_Mites,train
test/Tomato_Spider_Mites/PlantVillage_test_PlantVillage_train_Tomato___Spider_mites Two-spotted_spider_mite_055965.jpg,Tomato_Spider_Mites,test
val/Tomato_Healthy/PlantVillage_val_PlantVillage_val_Tomato___healthy_070206.jpg,Tomato_Healthy,val
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_031476.jpg,Orange_Haunglongbing_(Citrus_greening),train
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_038249.jpg",Bell_Pepper_Bacterial_Spot,train
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_046415.jpg,Squash_Powdery_mildew,train
test/Blueberry_healthy/PlantVillage_test_PlantVillage_train_Blueberry___healthy_022604.jpg,Blueberry_healthy,test
train/Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot/PlantVillage_train_PlantVillage_train_Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot_024771.jpg,Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot,train
train/Apple_Cedar_Apple_Rust/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Cedar_apple_rust_006818.jpg,Apple_Cedar_Apple_Rust,train
train/Strawberry_Leaf_scorch/PlantVillage_train_PlantVillage_train_Strawberry___Leaf_scorch_047781.jpg,Strawberry_Leaf_scorch,train
test/Rice_Leaf_Folder/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_leaf_folder_075071.jpeg,Rice_Leaf_Folder,test
test/Soybean_healthy/PlantVillage_test_PlantVillage_train_Soybean___healthy_044229.jpg,Soybean_healthy,test
train/Grape_Leaf_blight_(Isariopsis_Leaf_Spot)/PlantVillage_train_PlantVillage_train_Grape___Leaf_blight_(Isariopsis_Leaf_Spot)_030327.jpg,Grape_Leaf_blight_(Isariopsis_Leaf_Spot),train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_081935.jpeg,Rice_Healthy,train
val/Corn_(maize)_Northern_Leaf_Blight/PlantVillage_val_PlantVillage_val_Corn_(maize)___Northern_Leaf_Blight_064179.jpg,Corn_(maize)_Northern_Leaf_Blight,val
train/Soyabean_leaf/plantDoc_train_plantDoc_train_Soyabean_leaf_020932.jpg,Soyabean_leaf,train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_059972.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
train/Corn_Gray_leaf_spot/plantDoc_train_plantDoc_train_Corn_Gray_leaf_spot_019875.jpg,Corn_Gray_leaf_spot,train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_059001.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
train/Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot/PlantVillage_train_PlantVillage_train_Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot_025007.jpg,Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot,train
train/Potato_Late_Blight/PlantVillage_train_PlantVillage_train_Potato___Late_blight_041139.jpg,Potato_Late_Blight,train
"train/Bell_Pepper_Healthy/PlantVillage_train_PlantVillage_train_Pepper,_bell___healthy_038983.jpg",Bell_Pepper_Healthy,train
train/Rice_Tungro/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_tungro_087516.jpeg,Rice_Tungro,train
train/Grape_Esca_(Black_Measles)/PlantVillage_train_PlantVillage_train_Grape___Esca_(Black_Measles)_029241.jpg,Grape_Esca_(Black_Measles),train
train/Peach_Bacterial_spot/PlantVillage_train_PlantVillage_train_Peach___Bacterial_spot_036537.jpg,Peach_Bacterial_spot,train
train/Cassava_Healthy/Cassava_train_Cassava_train_healthy_019043.jpg,Cassava_Healthy,train
test/Rice_Bacterial_Leaf_Stripe/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_stripes_075500.jpeg,Rice_Bacterial_Leaf_Stripe,test
val/Strawberry_healthy/PlantVillage_val_PlantVillage_val_Strawberry___healthy_069189.jpg,Strawberry_healthy,val
train/Tomato_Mosaic_Virus/plantDoc_train_plantDoc_train_Tomato_leaf_mosaic_virus_021515.jpg,Tomato_Mosaic_Virus,train
train/Rice_Tungro/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_tungro_087548.jpeg,Rice_Tungro,train
train/Tomato_Leaf_Mold/PlantVillage_train_PlantVillage_train_Tomato___Leaf_Mold_054139.jpg,Tomato_Leaf_Mold,train
train/Apple_Scab/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Apple_scab_002556.jpg,Apple_Scab,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_031816.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_060423.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_033644.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Apple_Cedar_Apple_Rust/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Cedar_apple_rust_006598.jpg,Apple_Cedar_Apple_Rust,train
train/Grape_Esca_(Black_Measles)/PlantVillage_train_PlantVillage_train_Grape___Esca_(Black_Measles)_028976.jpg,Grape_Esca_(Black_Measles),train
test/Rice_Healthy/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_healthy_074194.jpeg,Rice_Healthy,test
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_044766.jpg,Soybean_healthy,train
train/Cassava_Green_Mite/Cassava_train_Cassava_train_cgm_016045.jpg,Cassava_Green_Mite,train
val/Apple_Healthy/Apple_Disease_Dataset_val_Apple_Disease_Dataset_train_Apple___healthy_009381.jpg,Apple_Healthy,val
val/Cherry_(including_sour)_healthy/PlantVillage_val_PlantVillage_val_Cherry_(including_sour)___healthy_063223.jpg,Cherry_(including_sour)_healthy,val
train/Tomato_Target_Spot/PlantVillage_train_PlantVillage_train_Tomato___Target_Spot_057593.jpg,Tomato_Target_Spot,train
train/Peach_Bacterial_spot/PlantVillage_train_PlantVillage_train_Peach___Bacterial_spot_035619.jpg,Peach_Bacterial_spot,train
train/Apple_Scab/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___Apple_scab_003316.jpg,Apple_Scab,train
train/grape_leaf/plantDoc_train_plantDoc_train_grape_leaf_020225.jpg,grape_leaf,train
test/Cassava_Bacterial_Blight/Cassava_test_Cassava_train_cbb_013758.jpg,Cassava_Bacterial_Blight,test
train/Grape_Esca_(Black_Measles)/PlantVillage_train_PlantVillage_train_Grape___Esca_(Black_Measles)_029361.jpg,Grape_Esca_(Black_Measles),train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_082125.jpeg,Rice_Healthy,train
train/grape_leaf_black_rot/plantDoc_train_plantDoc_train_grape_leaf_black_rot_020343.jpg,grape_leaf_black_rot,train
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_081612.jpeg,Rice_Healthy,train
train/Apple_Healthy/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___healthy_008300.jpg,Apple_Healthy,train
"test/Bell_Pepper_Healthy/PlantVillage_test_PlantVillage_train_Pepper,_bell___healthy_039082.jpg",Bell_Pepper_Healthy,test
train/Tomato_Early_Blight/PlantVillage_train_PlantVillage_train_Tomato___Early_blight_050781.jpg,Tomato_Early_Blight,train
train/Tomato_Yellow_Leaf_Curl_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_Yellow_Leaf_Curl_Virus_059875.jpg,Tomato_Yellow_Leaf_Curl_Virus,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_032129.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Apple_Healthy/Apple_Disease_Dataset_train_Apple_Disease_Dataset_train_Apple___healthy_009118.jpg,Apple_Healthy,train
train/Potato_Early_Blight/PlantVillage_train_PlantVillage_train_Potato___Early_blight_039942.jpg,Potato_Early_Blight,train
train/Blueberry_healthy/PlantVillage_train_PlantVillage_train_Blueberry___healthy_022656.jpg,Blueberry_healthy,train
train/Potato_Early_Blight/PlantVillage_train_PlantVillage_train_Potato___Early_blight_039744.jpg,Potato_Early_Blight,train
train/Orange_Haunglongbing_(Citrus_greening)/PlantVillage_train_PlantVillage_train_Orange___Haunglongbing_(Citrus_greening)_033570.jpg,Orange_Haunglongbing_(Citrus_greening),train
train/Blueberry_healthy/PlantVillage_train_PlantVillage_train_Blueberry___healthy_022481.jpg,Blueberry_healthy,train
val/Blueberry_leaf/plantDoc_val_plantDoc_train_Blueberry_leaf_019797.jpg,Blueberry_leaf,val
train/Squash_Powdery_mildew/PlantVillage_train_PlantVillage_train_Squash___Powdery_mildew_046472.jpg,Squash_Powdery_mildew,train
train/Rice_Leaf_Folder/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_leaf_folder_085707.jpg,Rice_Leaf_Folder,train
test/Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot/PlantVillage_test_PlantVillage_train_Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot_024820.jpg,Corn_(maize)_Cercospora_leaf_spot_Gray_leaf_spot,test
train/Rice_Scald/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_scald_086003.jpg,Rice_Scald,train
train/Soybean_healthy/PlantVillage_train_PlantVillage_train_Soybean___healthy_043598.jpg,Soybean_healthy,train
train/Tomato_Mosaic_Virus/PlantVillage_train_PlantVillage_train_Tomato___Tomato_mosaic_virus_058561.jpg,Tomato_Mosaic_Virus,train
train/Tomato_Leaf_Mold/PlantVillage_train_PlantVillage_train_Tomato___Leaf_Mold_053727.jpg,Tomato_Leaf_Mold,train
test/Rice_Insect_Damage/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_insect_074820.jpeg,Rice_Insect_Damage,test
val/Rice_Healthy/rice-leaf-disease-riceguard_val_rice-leaf-disease-riceguard_val_healthy_089825.jpeg,Rice_Healthy,val
train/Rice_Healthy/rice-leaf-disease-riceguard_train_rice-leaf-disease-riceguard_train_healthy_079697.jpeg,Rice_Healthy,train
train/Cassava_Healthy/Cassava_train_Cassava_train_healthy_018791.jpg,Cassava_Healthy,train
test/Apple_Black_Rot/Apple_Disease_Dataset_test_Apple_Disease_Dataset_test_Apple___Black_rot_000583.jpg,Apple_Black_Rot,test
val/Cassava_Brown_Streak_Disease/Cassava_val_Cassava_train_cbsd_014064.jpg,Cassava_Brown_Streak_Disease,val
train/Cassava_Brown_Streak_Disease/Cassava_train_Cassava_train_cbsd_014953.jpg,Cassava_Brown_Streak_Disease,train
test/Rice_Leaf_Folder/rice-leaf-disease-riceguard_test_rice-leaf-disease-riceguard_test_leaf_folder_075112.jpeg,Rice_Leaf_Folder,test
"train/Bell_Pepper_Bacterial_Spot/PlantVillage_train_PlantVillage_train_Pepper,_bell___Bacterial_spot_038001.jpg",Bell_Pepper_Bacterial_Spot,train
train/Tomato_Septoria_Leaf_Spot/PlantVillage_train_PlantVillage_train_Tomato___Septoria_leaf_spot_055101.jpg,Tomato_Septoria_Leaf_Spot,train
